Personal_Vehicle_Km_Annual,Public_Vehicle_Km_Annual,Plane_Journey_Count_Annual,Train_Journey_Count_Annual,Electricity_Kwh_Annual,Water_Usage_Liters_Annual,Diet_Type,Waste_Kg_Annual,Carbon_Footprint_Kg_Annual
798.2815804606848,450.20916688906914,48,108,1118.5202302781172,1015.3140911085504,NonVeg,5.49935566284222,574.1708970131413
-196.548509575806,293.99644185867237,72,0,-3369.8876590276323,2870.30957940648,Both,4.6330144752178795,312.40633883718124
331.3543786018356,-75.35500482260592,24,96,329.62899205392,-105.31518479754769,Both,4.525227980937444,258.90692140792083
413.1783114364056,82.89424310126171,108,108,-2259.1279502928,768.7489827135216,MostlyNonVeg,5.171833029621109,655.574359504836
-891.8255687595972,434.84216098957313,84,96,110.66253264836868,-626.2610231213688,Veg,4.125473545829928,336.4227712897644
829.2173603407548,-87.927083612322,108,12,1011.0164179759763,-666.3827074815816,NonVeg,4.957049102793876,691.6167128401872
54.87798936552409,-242.62047768693841,96,96,1261.601131044132,-276.54559539816717,Veg,4.321165393701072,547.2926140453333
452.66156609063273,187.9257434143692,24,108,1837.9915693304279,668.3093796555216,MostlyNonVeg,4.806920149887936,428.5110364917984
145.57023631461482,270.79040133873,96,72,-675.5161971354984,1402.1734033082519,NonVeg,4.7882647499874125,563.2593172633428
-576.2224016696388,388.0332266857272,36,72,1579.066073018016,1770.3880336377601,Veg,4.393272411587652,161.79112990120802
-729.8776879763412,-652.0556587894175,72,0,4490.914736123952,-612.3531486247368,Veg,4.842748902891276,155.3543187973884
-334.897991197578,815.8222762875985,36,72,395.41626968857076,-1845.0515994069842,NonVeg,4.593197881028184,319.9594414138668
996.9258997792213,266.85646958293796,108,36,-572.1177319448184,-314.03045488313523,Veg,5.60498992972632,765.4338298144116
183.0459539568396,49.41366953112804,84,24,4350.159441540264,1143.3686250035628,Both,5.126170028766408,485.13159078330244
149.710418845548,-141.49431037478882,72,12,596.1681548173116,201.23568582972598,NonVeg,5.112329083035636,414.4298179995276
-315.5681812665768,286.03014334644,36,48,3429.2609365093203,115.74080569691341,Both,5.157901666837212,280.4873141527176
226.89086554913519,318.162901485912,0,48,-2783.9389729093677,2835.44932810764,MostlyNonVeg,4.9541398606619635,138.4570691626476
881.51853097188,-644.618719644624,120,24,4476.85474611084,-127.1985306612612,MostlyVeg,5.890903491178932,811.3359466786188
228.4129204029348,132.4821565357032,0,12,-801.4043304850932,1052.7533962350685,Veg,5.321241707023992,99.07159827306072
208.8597110901924,-862.8602684024088,60,108,1001.3086154402484,-1150.6158740382073,MostlyNonVeg,5.962794642205152,382.7209997039628
547.802667498678,796.2680687172168,96,12,4565.331222382668,-1296.672636790224,MostlyNonVeg,4.110984263182704,696.1456100169876
-361.5944131797624,861.7716694193639,120,108,-4706.502294664884,2728.0078136442,MostlyVeg,4.9718168432582885,608.1027974013529
-515.8971393258072,-514.7613771909288,120,24,1470.8748508484641,1315.8052067341441,Both,4.0992846630101045,458.4838614962904
-45.92186064113712,187.4810643850788,108,48,32.92553907428916,-2994.96076193028,NonVeg,5.467292846212632,545.5282836549084
-279.3694775578692,-273.630601024584,24,60,1624.3791396117,-399.4880171172324,Veg,4.080601212197136,76.11718006550772
169.1664948921108,-187.04989484557558,84,72,4190.679823795825,-1439.953216716312,Both,5.023250459732988,534.8108117706324
265.72480797515277,58.87099237404948,36,72,4244.178795065496,2108.910456632412,Veg,4.673916438120492,387.65516848868765
7.5436408541804285,-403.0078870985496,24,72,3118.73400897366,1227.926854884936,Both,4.19295460687638,169.3396207172448
377.84668593435117,-802.8867525465072,24,0,4248.1690606506845,1458.436555249692,NonVeg,4.228999623239952,173.549340632724
543.0071071194131,915.889011737676,84,108,1677.844838265264,-615.0358244056691,NonVeg,5.499689347910664,766.595057164188
339.7175854849824,488.0817824217792,24,24,3989.256358384536,1282.743685100892,Veg,4.778166052580664,343.7632230576516
1260.273261194496,-78.41532649009812,96,72,-262.1362026601896,1784.17444358682,MostlyVeg,4.250485566007224,843.3988315669836
-562.07630530656,-368.5876956208548,48,0,402.58667883218516,455.6745938284968,NonVeg,5.400433863305064,60.668150192352115
-619.9853253105936,230.05981716958917,48,60,2501.706516169596,2274.9962602233722,Both,5.5223929017471,232.58346016385997
-303.8096945193516,78.23178249968652,0,0,-2786.953649235288,-1445.89166343768,MostlyVeg,4.484586906760872,-102.89967466436616
245.1043607567868,-600.8323885791324,84,12,-1713.7696376590798,2491.711459553676,NonVeg,4.838013422511888,393.7136507195088
349.2615816364596,996.9729090788401,72,96,-310.9975968912816,-535.4659218622596,MostlyNonVeg,5.480134813208328,657.7418078796264
-239.70302325073322,216.94568525816402,24,120,1258.296883326816,-19.09737614038104,NonVeg,5.4067786871707195,228.1359926544252
-471.23347548185643,189.5914858912236,72,96,-1053.678339051294,-568.2405580518936,NonVeg,5.407675319034096,378.1690685556408
1247.79985593288,-680.1064501182816,0,84,4812.244818400956,831.6497345507219,MostlyNonVeg,4.321328592518664,381.8786663886108
994.9388854434179,547.2309088263432,108,84,2056.449500190756,1339.767868762884,Both,4.756066069330692,897.4802644280185
-77.44116167767069,-166.86891763271882,72,96,4814.552532479412,2510.735981368536,MostlyNonVeg,4.981155305299584,486.9316498251492
-687.289617103722,-455.1493889582856,72,12,523.9207012003344,1285.613260523376,MostlyVeg,4.160434245244776,119.60376724348572
-262.8880460590836,-1247.277536992596,84,48,3132.613917253284,-202.4181761684124,Veg,4.096409104952832,255.1611675612552
-330.2098275401628,-497.4063349257864,36,84,5625.369973191792,109.37015587700111,MostlyVeg,5.128556748348984,211.5176778118248
416.1012608719224,-863.7777307530648,120,24,-756.2255943497005,2965.351145597172,NonVeg,5.031278247771276,595.347959567358
-178.1551790452164,682.9814402913504,60,72,7474.838958029808,4510.2832004335205,NonVeg,4.795918554918096,497.335316290524
-229.27634770462322,-755.442550496832,48,60,4799.060551277316,-519.015626356548,Veg,4.648610846593116,224.2985273505156
149.0084464113828,-322.825303311138,24,24,6787.756184372567,-830.1112960071516,Both,5.199151489091784,285.2929254424332
49.804735281990716,-178.22832556967882,120,108,2929.452067898688,233.34712298243278,MostlyVeg,4.512606173547336,698.8822194802704
400.6775843619696,-837.2307207343465,84,36,-1034.062585506282,1792.843509397176,Both,5.489633487808896,397.460649274686
-726.3251193952428,160.5343739720676,36,12,-2722.51579189866,1723.3147372092121,MostlyVeg,4.143647273514263,12.828113765338799
238.49819733755157,-40.98264125456652,60,120,1628.83419789084,706.7582793552012,Both,5.204199972317063,520.7938647301464
296.9142497153964,974.2033634213473,36,60,2343.715868465676,-64.44753154238951,NonVeg,5.176783193331432,467.9177733672312
-312.0752465907336,116.28572948256877,0,108,598.618326470394,1045.3259145196657,Veg,5.295533199475356,54.607555732536
-655.6016963724949,-404.7935993173128,12,60,5539.776125873844,2063.087306526888,Veg,4.597053217592364,8.927132612802096
-561.5137816077744,365.5268689440792,96,120,1522.818861555,-1579.478908514628,Both,4.412186751169932,584.7119721005292
-298.3165544436096,-40.97316916837176,96,72,70.236688200138,2026.165617157104,NonVeg,5.514077209240668,451.6914980468748
-157.3647285820368,-403.118309163222,120,0,3791.1220809980277,520.3684688622996,MostlyNonVeg,5.476415697747372,519.7320577026036
-278.2591799560344,-1064.5136460793476,84,24,981.547841758872,-596.4903360467856,Both,5.577219786556764,243.0299440869864
132.446100151218,-583.2436595609016,108,0,-1760.742003188976,304.9112465465436,Both,5.643402198898189,427.1852673003432
524.6199293003003,418.861360736994,72,48,2579.260014959616,-2747.6336855303402,MostlyVeg,5.9915043054388075,550.8786579540985
1222.871709089052,-350.0161060290444,60,36,810.3754615253197,-234.6224928040308,Veg,5.3525209956873,574.4662873190688
540.3183166982881,-501.5086071059112,120,48,1096.8861140803451,654.2082671416752,NonVeg,5.033440933124256,680.1633090558
796.2037598483075,-752.1039688600116,108,120,2188.1846346603843,-524.6468144181481,Both,4.31129038402632,708.9450055993668
-594.6445239689172,460.1882789945904,24,0,-1203.724871838828,807.7311469187496,Veg,5.187206105604275,39.67328790952788
340.2423963433776,-1002.9533522899573,72,84,-1387.560427334352,15.418688007161519,MostlyNonVeg,4.845235395372792,373.985211325398
-134.2565580062112,428.3676516567552,96,60,569.1388315237429,-1719.971032995276,MostlyNonVeg,5.763963103933763,523.378948105068
-208.304012827608,-629.7651821042076,60,12,-1359.6594244993562,752.4207136607183,NonVeg,4.767694712588304,143.3465922783924
-513.573205176114,565.8260781445068,96,24,-1041.7236988715567,121.58321311965119,NonVeg,4.853400922794828,441.83399789336636
420.62745492024357,-367.40955426356277,48,84,2267.3358241258197,454.7508096326328,Veg,5.633046340463784,345.8249252909376
-326.6568922901772,-618.1117079896128,0,108,747.7202457955884,-4344.366587495352,MostlyNonVeg,4.344889376370048,-34.74078483234336
-208.0986118489104,-126.14479325151841,96,84,-380.07729247002,-1751.188000631772,NonVeg,4.88629850317536,493.1435724051168
-373.4689344002688,306.6442504306068,36,72,-1495.278081657624,-239.13140911232279,Both,5.814782442487788,175.9500667249884
582.0183845945423,-82.36347907942657,84,0,-15.648153814113359,-1436.712597656676,MostlyVeg,4.614655295906532,484.5111628953108
1303.95527601468,-58.2706696924764,120,84,-63.41784689647908,3209.5937182355883,MostlyVeg,4.515779955534516,918.9532887936721
395.6641508787876,569.8665844709317,84,84,4937.987007300431,1353.546066976692,NonVeg,4.898816518878636,733.7871109042644
-212.11500114341277,-82.4122795988376,84,96,-819.1662481096932,-389.87467094390996,NonVeg,4.931235677349996,428.5667969488236
485.39971028808,-580.056704028498,12,24,-2731.362978001464,-627.8349296576953,NonVeg,5.036695909299624,98.46572385018192
-809.8459136205552,-386.51670750693603,24,72,-1861.392410513064,-497.6577368204412,NonVeg,5.839534157307168,-20.5378298498904
357.5008948473684,-561.3255324383615,84,36,2853.1381236063357,-450.08523415381916,MostlyVeg,5.514912098463288,436.0051722560964
-265.13468670746283,-1102.859032433791,24,36,688.9454186769972,-45.7253529984042,MostlyNonVeg,5.0747700063200165,-14.65827720241968
-334.8911638588284,530.5174371067549,120,48,-178.6164020278644,-32.3074914526962,Veg,5.457771049134804,618.1920034988052
-460.4176678194852,1471.1347340607601,72,12,-968.0337906095699,1528.5668467472399,MostlyNonVeg,4.8727855571358365,404.17977523284964
-174.8948678557968,467.18163431385364,60,48,2627.5070694768,3467.3660205896404,Both,5.87764147091052,410.2915716578832
-220.6900530371928,-28.19089191618948,60,12,1874.618854462128,-1820.5142073857041,MostlyNonVeg,5.380028097331753,282.6241260482976
-276.629927201892,522.764871806826,12,48,-1877.646643337556,-578.1875223942816,Both,4.979382323826024,69.85686791134368
-559.9314644826276,1238.642004644328,108,0,1891.52003180898,1513.670137398744,Both,4.3521176721645,572.2765433378676
-718.2228303104724,-383.7586307253036,48,24,1739.687809713168,755.4561189524688,Both,4.661404825839744,79.00837241109491
37.746383892663,283.8364895042472,12,120,521.7624055888668,938.6622986682444,Both,4.807110715084044,266.5423905477552
658.8278706431677,913.8369028194936,0,108,8109.388205744664,-548.8171115372136,Veg,5.489391619734828,505.9378950864276
-232.57621840694281,-193.687644240732,48,120,331.9240562661816,2178.060123030384,Both,5.3488777475511124,290.27507623954205
182.7463722762204,139.9350862084692,48,0,3603.241006540572,1359.009153563436,MostlyVeg,4.472346722687256,384.89230404696957
-165.8684395677324,671.0664347055072,48,96,1868.8725218743202,-246.09897049510198,Both,4.956215903579112,424.923228571392
-185.6336988501588,-753.5524332219576,60,120,183.1026729547872,1111.9942638066577,NonVeg,5.115670087113852,280.806766305216
348.0670525152744,534.1802819446427,48,120,2404.62817826862,2139.645564176844,Both,5.4830904012117,533.4502720998012
214.0930598220324,-69.64955952340524,96,60,7335.30831343194,-529.03369129674,MostlyNonVeg,4.774082806305924,669.999955335192
-307.3952608915152,1231.4760519388801,0,36,-2561.922414272988,759.6646420708801,MostlyVeg,4.959076756943376,153.4468237648584
919.8167117380896,-272.77825528113,48,120,2221.3776066903,1385.554043734128,MostlyNonVeg,5.761003624082136,587.6060780608211
-26.704692532164,347.10538095765963,60,84,1553.5139570975998,-93.9884763717162,Both,4.42190037139812,427.8622207766316
435.51756721175036,166.7186082017076,108,120,-930.4709838931883,1869.4802967300839,Both,5.0904115522466045,753.4576922885808
-515.255499700392,-92.75113457093688,84,36,4588.564810766352,-582.9125472669983,Veg,5.84638018278048,365.153509577478
-90.6895202298966,246.28507856735519,36,48,472.78365456312724,299.8443139353288,Both,4.69235075485374,267.88779902353565
945.886194150906,809.9617475657112,48,0,111.35373581282029,82.78038934569,MostlyVeg,4.6505980144122,516.6358155817488
435.809588064156,-315.040680379866,108,0,162.3257806073052,-892.8635544948132,MostlyVeg,5.3925492045271675,541.4131050200651
-122.09545981360199,224.162487063522,24,96,2627.054621117364,-1679.9795238185043,Veg,5.679051438468276,268.8457686550404
369.11629957542357,-390.4369506825816,120,84,3871.829411477076,-3007.6441754157477,NonVeg,5.093533162600728,705.0494347241016
-285.858047667966,323.2758159051168,60,120,-2898.882266858244,-2321.91980446944,Veg,4.855133875559808,345.350447221062
-655.3424127142392,-2.020735203503388,36,0,708.53272117584,-227.0227714037748,Veg,5.974720810251624,56.01839488323672
135.9674844459972,565.0668589322663,60,108,-2993.70500829504,-560.168061159492,Veg,4.995165788497488,438.63668024081994
419.88872942839083,479.8294484906988,84,48,-4486.350362432892,1684.5710524208162,MostlyVeg,4.416133166961924,536.2401043667976
-146.02055740649521,-289.67287833063483,96,48,507.9894131346,82.74688824700092,Both,5.141893568764596,424.77619140609
-269.05791619188835,15.228676116680159,48,84,-3358.257265941756,301.5747635981544,Veg,5.305073576552916,201.35212538445603
133.69759489995482,-726.8736197822797,84,24,-668.7419850377412,-548.8314222619213,MostlyVeg,5.762379624893976,327.2361626593992
-450.1115383455864,522.9826355802395,96,12,1590.3872185314,-3293.458015851972,MostlyNonVeg,5.338363829408172,438.55605343806235
-630.9771214784256,461.9206115648748,72,120,-331.094524168386,-181.9034162757084,MostlyNonVeg,4.8705190123594555,359.50933664608203
173.092872897162,1216.075881988896,12,84,4749.182837784179,-395.57323829974916,MostlyNonVeg,5.6869979213935204,467.2979077337712
-424.16611887712804,-449.2923641659776,84,84,936.7721658573599,-2010.9910929752878,MostlyNonVeg,5.662917473527871,339.66429285697683
-517.697041635138,-115.27142808248064,24,48,-382.1240224164024,1487.11608141918,MostlyNonVeg,5.523585979215336,47.09650071512436
-169.084459263204,-429.105700470714,72,48,130.8514357196124,-341.6306076326328,NonVeg,5.471397276379188,341.2743934276476
-609.6903121912104,-564.7635932597581,84,120,-1611.584837078304,-2369.7613768411798,Both,4.254478160044668,250.9240460057472
220.2798412059156,-369.29055031339317,12,96,-3775.352708806692,750.1796304808812,Veg,4.139289615671592,103.12677118081092
25.32544700791116,62.03031862731348,36,120,1522.1637446888399,-2437.809955316448,NonVeg,5.4897871559379965,329.6070332278644
-35.15989327958004,-63.69771208767012,84,48,-477.510234989316,1502.881727404152,MostlyNonVeg,4.962801585026712,425.80893436161
-394.35620775716154,-35.27947527580116,84,0,-1249.9239285189121,-357.3661857247224,NonVeg,5.532904877057592,291.72994105239
-164.6541822831108,-230.83293924047643,48,60,-335.50961527362483,-1193.2722398737574,MostlyVeg,5.616535766536812,190.5874233225396
-342.3022209356844,-56.73292759104912,0,60,-1141.1473699843668,1000.6784765745996,NonVeg,5.094956655569485,1.1091267069391872
113.00767262204172,290.09500631913477,60,60,-321.276188595042,-563.169344022168,MostlyVeg,4.770474381321372,425.52701992282084
62.272693968518645,-741.8920546104168,84,48,2256.636675391296,1810.3018857476518,Veg,5.65601185123662,358.92024383532964
280.0902949893024,-176.94530604890758,12,108,2828.3433884524684,118.24831283838311,Veg,5.514192709563565,197.0827837579908
-562.7704495107059,-482.7103110874608,36,60,2160.676771935672,-1058.6400118904053,MostlyVeg,5.54325778061376,118.00340990745407
-51.445790551985766,730.5975124869433,84,48,3192.50072608716,1837.349697371868,Both,5.795145228593688,619.5864510242843
-729.4048065454008,1024.6353252680988,12,36,1467.45439873146,2084.9043799376877,Veg,5.3824229611546555,96.37581707946708
-1131.964733137758,-374.749522107828,12,84,-5378.0155176192,-325.0513932628944,MostlyVeg,4.420103373194555,-276.9244161612852
-191.3158280115108,-88.3625208774054,24,12,-1144.6287088452948,-1378.26957275718,MostlyVeg,5.652831687583788,100.1543729587764
-47.548605298669564,173.4037464458184,72,72,1276.028245849656,1918.79805404832,MostlyNonVeg,4.280525839615392,423.84183635610486
-48.017316758071075,-206.66840454081358,12,72,2529.883435626492,257.55710492991,MostlyVeg,5.1351442179108,170.4982475904564
-218.6413070091624,10.404431732638788,108,0,364.30876824931437,-2027.115277349772,MostlyVeg,5.620663073220972,464.18685606523434
860.0939893196436,54.69360134002908,0,12,1503.2641318921799,-372.63874481412,Both,5.326541947721484,212.6576253802488
-336.848074207788,409.6005081393648,72,84,387.232028715222,40.24942384392876,Veg,5.702133040453692,406.2190393635624
-858.8454218811024,-357.7432938102792,0,84,3727.846449509556,668.4955967930832,Veg,4.898237461730076,-85.08249294294912
770.3547139741428,-46.631749995348486,120,108,-1548.899221523376,-1637.343503782884,MostlyNonVeg,5.309738988590928,752.8643991525528
207.6457995925428,292.035894446472,0,120,4775.891457931992,363.92264029520277,NonVeg,5.95588742629266,296.0446858861812
232.372932670416,-531.134470525434,108,36,2467.025708122488,170.59794332324282,Both,5.9902842113496,569.0459479764132
-627.2371717489943,-213.20361604160763,0,84,6290.862192471204,1838.3364873780838,MostlyVeg,4.393269130383636,17.4379245144798
-375.965648662104,640.8259123171176,96,12,5536.650724915884,-904.7192136482581,Veg,4.192513705753344,542.9163805798153
-23.25105629190408,397.08850011147604,12,0,1628.1312269096761,-1969.068255599796,MostlyNonVeg,5.127472682894172,159.15851995971602
236.98126924366318,701.5147581270576,120,0,1933.346305145772,-673.348223359026,MostlyVeg,4.169610155531712,700.3029697262508
-1032.0454867256988,-56.21831738713548,48,0,-1053.9698942322157,211.38884177860558,MostlyVeg,5.482213782547236,-31.702371198626636
270.7182636753504,228.5913707971524,84,36,4092.150755483496,1382.991252796416,Both,4.817897264300688,583.8106127077572
-15.2142959478642,-1017.9387666288972,0,96,809.0383628238455,2078.916044698284,MostlyVeg,4.424717316531228,16.523165974442758
56.0429902382262,63.455394670487166,48,12,-4170.7281005879395,140.0262025132572,Veg,4.659719178639888,191.5594256274564
264.4509977635428,-325.5756137656956,48,72,1258.361137165008,463.2236282398188,MostlyNonVeg,4.794827101362096,357.40425042693363
766.0917874852607,453.58791801350753,12,24,1206.09574210152,1746.9125457865798,NonVeg,4.96309149845652,356.2492704801432
-886.1488464784932,346.27487695350123,96,48,-1859.7577891042079,1234.0247609972519,Veg,4.674824249172936,270.655188908814
893.7890891658708,-1596.657198158616,84,12,-499.7790511084788,-280.7428869461868,Veg,5.30883019696056,344.9300657825976
-16.79670920142,644.4485637445152,0,0,4778.478728756928,1892.421481467132,MostlyNonVeg,5.531611424334468,143.7254421832764
787.4981396063904,719.7269537719092,96,12,-5304.101661851664,-1877.13220356786,MostlyVeg,5.849529801104268,605.0829879412248
625.6166874629856,-34.838206798688034,24,84,491.541961047468,1782.986927599788,NonVeg,4.5234096240069,385.71403657204684
1285.08204575352,-165.1855265534472,108,0,296.0199916802868,1755.170928884832,MostlyNonVeg,4.120701753760476,727.3858515016873
162.27607679146558,881.19097681515,60,12,6884.653598777124,-3186.9731712039,MostlyNonVeg,5.972199138641196,553.5658805251933
-324.468389235678,-155.3993118536196,48,96,726.822249024102,-15.77396373550128,Both,4.587393456889992,278.1730766889816
-356.75193878666397,-813.0270298189224,24,12,1332.022500214392,4244.133066577716,MostlyNonVeg,5.481678831670788,-56.1175964365542
331.3464553414944,129.4805395360608,48,0,1578.8131908685323,1528.8908812647,Both,4.841815484600652,345.4591932852552
39.31395214305456,-284.2262137151652,60,48,-5289.419231726461,-2441.643079038612,Both,5.041356420014124,224.2512279773376
239.7135419854572,-471.9882490553724,84,0,1267.753080509676,2175.34471842126,Veg,4.405980648819996,391.5591196667568
-251.3237017995396,228.6213604654884,24,60,2274.4917514656718,409.58275917740036,Both,5.555228181686916,209.48537890554957
388.2465996545856,103.15086663635519,84,84,-1286.661075178764,3081.997748962644,MostlyVeg,5.005658748986028,524.06731321683
822.2439542166863,-7.9012992704232605,96,72,2840.669677728636,1983.1739139651722,MostlyNonVeg,5.992480898691612,704.6781128629573
7.693060330967665,-200.0768516073648,24,24,194.08046621210758,877.8684393119916,MostlyVeg,4.630491691310316,116.66724953772227
62.53089588251112,941.6431217449524,36,84,5583.120857120856,1392.07523725956,MostlyVeg,4.6831522741422,452.26500380098196
82.58787152055169,590.437619511852,72,108,1330.1536450875599,-2103.066955683576,Veg,5.068451714838684,552.2465551140072
-270.1593677042028,-105.42551284715124,120,108,136.5435868949232,-1230.710385602856,Both,5.559523796295804,574.3103061244452
473.197049704572,-224.3899008659676,12,0,1774.893652646856,917.6821671556548,Veg,4.159577284377384,184.2531990969336
-152.5750801274064,893.0778965318473,36,12,3871.8687170452795,306.7587531338928,MostlyNonVeg,5.905797699031799,364.4640902036424
-333.3893649796932,-853.7503118124924,120,72,-1369.295655415584,-121.8363267686868,NonVeg,4.81831587130158,470.09626092419524
90.18542602471776,-489.75183027300716,36,12,2119.898978805792,611.8921261430604,NonVeg,4.811060837779752,179.9953507865556
-744.8499652850064,-549.9996829295976,96,12,322.067177069994,-1325.008347040812,MostlyNonVeg,5.81732209440864,213.6757241288928
243.30188551921077,928.8248563877388,24,48,2059.899482325708,1685.212080668172,MostlyNonVeg,5.747455025891256,371.79874828124275
73.95962180923176,-193.8690484237236,108,12,2127.501153766248,-804.3943047023831,Both,4.818591106102908,551.890352259678
-197.5751633347188,445.82322478417444,120,120,-287.0405804845272,3308.3587975873197,NonVeg,4.86501870926448,688.2096362421253
2.87152937286174,597.2196814099476,0,120,364.3320951153612,-2189.1591527337723,Both,4.832890449387552,194.023927679772
-429.3316666712052,-264.357966085956,48,108,-4668.983690784384,1907.5808918334,MostlyVeg,5.661054053068188,123.0516266319516
-287.8126866802056,517.8535723817148,0,120,3818.9141579511124,1342.791497395464,MostlyNonVeg,4.631693937806592,203.2953401166768
417.1347909441564,-175.5295979214708,60,24,2468.454904498776,-583.6044709211652,Both,4.555674870131844,411.67112614117195
-759.15341695605,348.4617153699048,12,48,4012.429826284956,-1004.5298876434656,MostlyNonVeg,4.616408301699588,88.21608305532612
-629.5009722111299,-220.90174317272403,60,108,-961.030131386088,424.53784039082996,Veg,5.346180936424848,220.3479905742288
-152.99977919175478,74.24490215125032,72,0,-1928.389275498012,-4125.657174469956,Both,4.52407110298584,241.4770565594784
194.0913665872992,-360.9865177355316,60,72,-1138.1743321435129,128.35078036629238,Veg,5.23963325728656,311.2740047061444
-286.7190813323496,400.766208877008,36,72,-485.7651981465408,-768.1408452636276,MostlyVeg,5.182494943894788,206.304297190596
165.9775526681544,-484.9046630934564,48,0,4750.279420920157,1266.516637482744,Veg,4.2467488197423,277.8904108721916
105.19632603280117,98.15646842824104,72,0,5225.828831031156,141.68590546395478,MostlyNonVeg,5.555619029635848,488.1209341051704
38.62454321361636,-334.4009049803988,0,12,1254.800819488032,-2265.285159540432,NonVeg,5.1817750361042885,44.524270110547924
189.53814716782801,-90.089952102483,96,108,5132.511209183124,-1491.5549446061639,Both,5.392835435080788,636.6167904632184
278.6643938341824,413.6211785755056,12,36,-95.30238655369104,1564.9331661258839,NonVeg,4.870614959843352,255.515735542956
-328.6689559744068,619.3814744351388,12,72,4437.24932012046,928.2155110068072,Both,5.329157124693756,219.7480575661404
125.4553235541072,124.3311511011792,36,108,718.1055705734076,-3694.8050373646083,Veg,5.691450788189628,321.8077958739888
-488.18927941724763,-273.18217289418965,24,24,2444.704338340704,-695.1332871715883,MostlyVeg,4.874678751296268,-14.87488449029292
643.4262675400968,274.73067551235715,0,48,2798.582965443084,1248.661937316852,MostlyNonVeg,5.821011742298005,302.3125027879704
1021.7795220901189,-457.293484045446,60,0,-3046.154887471404,-1740.869344320372,NonVeg,5.867300296970856,423.4700836673544
-331.4236975235064,-183.0335317045596,60,12,1384.5965844912719,1407.3806937513482,MostlyNonVeg,4.69817726135886,252.988125770256
-1084.961301106236,791.3392637981531,36,72,-726.1114920391944,2028.6168516492958,NonVeg,5.683971972605784,125.7064161213408
-525.3327398807832,219.56399754912002,48,96,1733.306879928516,-627.0455429386404,Veg,4.4352929744659555,306.43602182691
878.6734850570879,-470.27388588440397,60,36,1926.33965007582,808.7172877000285,Both,5.953324242003564,489.1150148297856
119.3177985429192,1191.6338478932412,0,48,-722.0049511601904,-162.6029163022608,Both,4.7966601252959045,244.31493333262682
888.7239456926533,302.7688544095956,84,12,503.1082942919628,-328.21194091970756,MostlyVeg,4.69112313812874,646.337531090142
-614.7522127829255,16.30621361628636,108,96,3066.95974456176,3111.20400583164,NonVeg,5.1630807786203405,512.4251123839224
-4.682601233209584,207.2142852081528,72,24,-1704.474656263872,2069.3094001949758,NonVeg,5.381717476014517,383.3889972864828
-445.85477570214596,-753.652410731184,120,36,1981.1501450492399,1099.8074527122167,MostlyNonVeg,5.067904606797397,425.01077778101524
-42.91650746930916,15.996049550531161,60,36,3523.526498969496,580.1023991981508,MostlyVeg,5.21164136403936,382.1630139445572
-554.7243495452304,-195.1998685950552,84,12,2009.6374413106798,-1673.89317898542,MostlyVeg,4.650999684398568,282.5739470807484
9.07699307198532,-534.2976091983876,108,48,-1944.762177701412,1345.597139366616,Veg,5.861139746358648,486.2562557717856
275.0854239215352,-639.289521909498,12,48,2693.847543203904,202.357307467248,MostlyNonVeg,5.445953120983717,149.1700401778812
527.2942570108656,-78.64495212611304,36,48,4013.536998748032,-1115.9149519070713,NonVeg,5.875191644828892,388.68003962116916
166.1168248305552,79.78548797592252,96,72,-752.8180237511303,-1055.5146334717176,MostlyNonVeg,5.3282046931977955,587.6383575075143
44.66972187854232,151.070606066244,60,0,-2349.894938856432,988.7793958978848,NonVeg,5.551091011654572,324.0225964963032
185.042893539858,-638.2257677079252,84,84,5719.420602298356,1631.158102297788,NonVeg,5.901804060720108,587.6314475368499
-380.3022599690916,329.09059055584197,108,36,-88.76241683754719,1072.9231007392273,Veg,4.613405924589635,492.25859229985565
385.053478534008,-461.4135214748676,12,72,3166.556979504972,-763.4030578426668,Both,5.919312694974,235.5765111577296
-57.28825017541476,271.259772622428,0,12,1161.937349942772,-1267.539624608052,Both,4.4404578802681085,67.83460088980357
-247.5615357734856,-292.5738478661052,24,0,6029.459028102048,-1870.029183759492,NonVeg,5.58130426516614,116.64219850060464
24.34340965952856,264.128750282094,48,96,3276.9993309117363,-1767.5295004143118,Veg,5.185848216622644,383.9355463117092
-981.1889487537865,37.0454457240558,84,72,2306.93090805258,2086.9098522954837,Both,5.5862450061989755,306.2817969382032
-406.0196450865852,-21.847460119328638,12,72,4529.823151758828,-2857.28522882736,MostlyNonVeg,4.1362589852734795,111.83616717530484
-790.0280624207412,-213.46713141554642,0,84,922.4036600930856,516.1423582445616,MostlyVeg,4.817880560127252,-95.3792673104364
-701.2749207372216,762.867659429352,0,84,2924.4863964505203,802.4023073032715,NonVeg,4.6126388614430756,85.6142353585938
-627.5795610468144,341.306154763476,60,0,-1819.958760792168,2437.2953014452482,NonVeg,4.191849098984508,173.8732345967604
505.2771384977484,-84.74552762678641,0,96,1144.942314506471,522.3191707586471,Both,4.476707102072388,251.0830721118096
-788.584177523418,169.2362595649452,108,84,1944.9940151550718,2278.411058493288,Veg,4.192975651689972,492.98007019468804
-495.258384818658,125.0107567244412,48,120,1123.4439235929335,716.8743826090572,MostlyNonVeg,4.080296461378488,311.8291060671576
-638.9019610840584,198.2518221681264,108,72,-158.98522815112682,864.9817166379455,NonVeg,4.9460448429540005,487.53607077072957
